concept_id,name
10797,Genital examination abnormality
10798,Vesicles
10799,Controlled by
10800,Diet
10801,Tablets
10802,Insulin
10803,Other male genital abnormality
10804,Urethral meatus abnormalities
10805,Abnormal discharge
10807,Scrotal swelling
10808,Oedema
10809,Tastes swelling
10810,Other male genital abnormality notes
10811,Vulva examination
10812,Visible bleeding
10813,Abnormal vaginal discharge
10814,Other female genital abnormality
10815,Other female genital abnormality notes
10816,Last live birth had congenital abnormalities
10817,Was last live birth preterm?
10818,Last live birth was preterm
10819,Last live birth was not preterm/ Last live birth was full term
10820,Does the woman have any complications due to past pregnancies?
10821,Does not know
10822,Baby died within 24hrs of birth
10823,Forceps
10824,Gestational diabetes mellitus
10825,Heavy bleeding
10826,Macrosomia
10827,Perineal tear (3rd or 4th degree)
10829,Extremities normal
10830,Abnormality for extremities
10831,Cold and clammy
10832,Deformity
10833,Finger clubbing
10834,Decreased power
10835,Other extremities abnormality
10836,Other extremities abnormality notes
10837,Eyes normal
10838,Abnormality for eyes
10839,Ulcerations
10840,Other eye abnormality
10841,Eye abnormality notes
10842,Mouth normal
10843,Abnormality for  mouth
10844,Oral thrush
10845,Kaposi’s Sarcoma lesions
10846,Other mouth abnormality
10847,Mouth abnormality notes
10848,Reason why physical examination not done
10849,Condition does not necessitate assessment
10850,Patient refused to consent
10851,Ears abnormal
10852,Abnormality for ears
10853,Ears abnormality notes
10854,Face normal
10855,Abnormality for face
10856,Other face abnormality
10857,Face abnormality notes
10858,Neck normal
10859,Abnormality for neck
10860,Other neck abnormality notes
10861,Dilation and currettage
10862,Removal of ovarian cystst
10863,Oophorectomy
10864,Cervical cone
10865,Aluminium-hydroxide
10866,Chamomile
10867,Folic-acid
10868,Ginger
10869,Fish
10870,sulfadoxine-pyrimethamine
10871,PrEP(TDF)
10872,Auto immune desease
10873,Neck rash
10874,Thalassemia
10875,Neck swelling
10876,Gynaecological
10877,Neck mass
10878,Gestational diabetes
10879,Rash
10880,Chest rash
10881,pre-existing type 1
10882,Chest burns
10883,pre-existing type 2
10884,Chest bruises
10885,Epilespy
10886,Chest wounds
10887,HIV test required
10888,HIV test ordered
10889,HIV test conducted
10890,HIV test not done
10891,Test stock-out
10892,Expired tests
10893,HIV Positive
10894,Chest inspection normal
10895,HIV Negative 1
10896,HIV Negative 2
10897,Abnormality for  chest inspection
10898,Other chest abnormality
10899,Other chest abnormality notes
10900,Chest movements
10901,Symmetrical
10902,Asymmetrical
10903,Heart sounds normal
10904,Heart sounds abnormality
10905,Loud P2
10906,Splitting P2
10907,Gallop rhythm
10908,Murmur
10909,Breath sounds normal
10910,Breath sounds abnormality
10911,Absent
10912,Reduced
10913,Added
10914,Abnormalities when added
10915,Clackles
10916,Wheezes
10917,Bronchial
10918,Crepitations
10919,Abdominal inspection normal
10920,Abdominal inspection abnormality
10921,Abdominal distension
10922,Abdominal wounds
10923,Abdominal rash
10924,Abdominal bruises
10925,Abdominal burns
10926,Other abdominal abnormality
10927,Other abdominal abnormality notes
10928,Abdominal auscultation normal
10929,Abdominal auscultation abnormality
10930,Bruit
10931,Bowel sounds abnormality
10932,Hyperactive
10933,Reduced bowel sounds
10934,Other bowel sounds
10935,Other abdominal inspection notes
10936,Other abdominal inspection abnormality
10937,Abdominal auscultation absent
10938,Abdominal palpation normal
10939,Abdominal palpation abnormality
10940,Tenderness
10941,Kidney ballotable
10942,Other masses
10943,Other masses notes
10944,Warts
10945,Growths
10946,Other abdominal palpation abnormality notes
10947,Vulva inspection abnormalities
10948,Extremity burns
10949,Extremity rash
10950,Syphilis test conducted
10951,Syphilis test ordered
10952,Syphilis Test Not Done
10953,Rapid syphilis test
10954,Off-site lab test
10955,TPHA
10956,Syphilis positive
10957,Syphilis Negative
10958,Test Date
10959,Reason
10960,Kidney
10961,Mental  illiness
10962,Does the woman have any past surgeries done?
10963,Does the woman have any allergies?
10964,Is the client on ART?
10965,facility for art
10966,Select the type of syphilis test that was done
10967,Reason syphilis test not done
10968,LNMP Known?
10969,Ultrasound done?
10970,Gestation age to be used
10971,GA by  LNMP
10972,GA by ultrasound
10973,GA by palpation
10974,The woman received tetanus doses for immunization?
10975,Fully Immunised
10976,Under Immunised
10977,No doses
10978,Unknown doses
10979,Reason Tetanus toxoid (TT) was not conducted
10980,Stockout
10981,Client is ill
10982,Client refused
10983,Allergy to vaccinate
10984,Oral PreP for HIV
10985,Analgesic
10986,Anti-consulsive
10987,Anti-TB
10988,Antihelmintic
10989,Antimarials
10990,Antitussive
10991,Doxylamine
10992,Hematinic
10993,Thyroid medication
10994,Antiacids
10995,Anti-psychotics
10996,Anti-diabetic
10997,Anti-hypertensive
10998,Asthamatic
10999,Co-trimoxazole
11000,Hemorrhoidal medication
11001,Daily caffeine use
11002,More than 2 cups of coffee
11003,More than 4 cups of tea
11004,More than 12 bars of chocolate
11005,"More than one bottle of soda, energy, soft drink"
11006,Recently quit tobacco products
11007,Exposure to second hand smoke
11008,Which medications is the woman currently prescribed?
11009,Abortions/Miscarriages
11010,Stillbirths
11011,Live Births
11012,otherC
11013,home situation
11014,perceive relationship
11015,syphilisDate
11016,immunised doses
11017,Who does the client live with
11018,Parents
11019,Siblings
11020,Extended family
11021,Partner
11022,No one
11023,Other notes
11024,How they perceive their home situation
11025,How they perceive their relationship with their teachers and fellow students/employers and colleagues
11026,Changes to situation
11027,Pregnancy confirmed
11028,Ears normal
11029,Pregnancy planned
11030,First antenatal care contact
11031,Scheduled antenatal care contact
11032,Specific complaint related to antenatal care
11033,Specific health concerns
11034,Abdominal virginal discharge
11035,Change in blood pressure-up
11037,Genital ulcer
11038,Change in blood pressure-down
11039,Intimate partner violence
11040,Flu symptoms
11041,Frequent urination/Polyuria
11042,Mental health-Depression
11043,Itchy vulva
11044,Painful intercourse
11045,No health concerns
11046,Danger signs
11047,No danger signs
11049,Imminent delivery
11050,Severe abdominal pain
11051,Respiratory problems
11052,Convulsion history
11053,Epigastric pain
11054,Bleeding vaginally
11055,Previous visits
11056,Number of previous visits
11057,Has physical examination been done?
11058,severe hypertension
11059,severe pre-eclampsia
11060,Counselling on hypertension
11061,Counselling on HIV positive 
11062,counselling on HIV not provided
11063,hiv Counselling
11064,Counselling on Hepatitis B
11065,Counselling on Hepatitis C
11066,Counselling on Syphilis
11067,Counselling on TB screening
11068,gestational diabetes mellitus counselling
11069,diabetes mellitus counselling
11070,anaemia counselling
11071,Iron prescription
11072,iron Amount
11073,Type of Iron supplement dosage
11074,folic acid prescribed
11075,Amount of Folic acid
11076,Iron and folic acid not prescribed
11077,Client was referred
11078,Vitamin A prescription
11079,Type of Vitamin A dosage
11080,vitamin A not prescribed
11081,Stock-out
11082,Daily calcium prescription
11083,calcium supplements
11084,calcium supplements not prescribed
11085,Allergy to medication
11086,Pre-eclampsia risk
11087,Pre-eclampsia counselling
11088,Aspirin provided
11089,Amount of daily aspirin provided
11090,aspirin not prescribed
11091,Gestational less than 13 weeks
11092,GDM
11093,GDM counselling conducted
11094,Counselling on HIV 
11095,PrEp for HIV prevention
11096,Amount of PrEp provided
11097,PrEp for HIV prevention was not provided
11098,Counselling on seeking care
11099,Counsel to immediately go to hospital
11100,Counseling on ANC contact
11101,Counselling on birth
11102,Counselling on mode of transport
11103,Counselling on intrapartum
11104,birth Place
11105,Facility
11106,Facility (elective ceasarian section)
11107,Counselling on postpartum
11108,Counselling on breast feeding
11109,Counselling on Hep B negative
11110,Hepatitis B-1
11111,hepb1 Date
11112,Hepatitis B-2
11113,Hep B-2 Date
11114,Hepatitis B-3
11115,Hep B-3 Date
11116,Intimate partner
11117,IPV firstline support
11118,intimateInfo
11119,Trained provided unavailable
11120,Private/safe space unavailable
11121,Confidentiality could not be assured
11122,additional care provided
11123,No action necessary
11124,Safety assessment conducted
11125,Mental health care
11126,Care for other presenting signs and symptoms
11127,Safety assessment
11128,physical violence
11129,beaten when pregnant
11130,threatened with a weapon
11131,violently and constantly jealous
11132,tried to strangle
11133,he could kill you
11134,care
11135,         Care at another facility
11136,Crisis intervention or counselling
11137,Police
11138,Shelter or housing
11139,Child protection
11140,Livelihood support
11141,antihelminthic treatment
11142,antihelminthic treatment provided
11143,no preventative treatment provided
11144, preventative antihelminthic treatment
11145,counselling on malaria prevention
11146,first-line support
11147,Care at another facility
11148,Single-dose albendazole 400mg
11149,Single-dose albendazole 500mg
11150,Other eye abnormality notes
11151,Other mouth abnormality notes
11152,Other ears abnormality notes
11153,Other face abnormality notes
11154,Other abdominal auscultation abnormality notes
11155,Other genital abnormality notes
11156,Other extremities abnormalities notes
11157,Other ears abnormality
11158,Other neck abnormality
11159,Caffeine Counselling
11160,caffeine couselling not conducted
11161,tobacco counselling
11162,tobacco counselling not conducted
11163,second-hand smoke counselling
11164,second-hand smoke counselling not conducted
11165,condom use counselling
11166,condom use counselling not conducted
11167,alcohol/substance counselling 
11168,alcohol/substance counselling not conducted
11169,counselling on health eating
11170,counselling on health eating not done
11171,Counselling on non-pharmacological measures
11172,Counselling on non-pharmacological measures not done
11173,Counselling on pharmacological treatment
11175,Counselling on diet
11176,Counselling on diet not done
11177,Counselling on antacid
11178,Counselling on antacid not done
11179,Counselling on leg craps
11180,Counselling on leg craps not done
11181,Counselling on the use magnesium and calcium
11182,Counselling on use magnesium and calcium not done
11183,Counselling on dietary modifications
11184,Counselling on dietary modifications  not done
11185,Counselling on wheat
11186,Counselling on wheat not done
11187,Counselling on regular exercises
11188,Counselling on regular exercises not done
11189,Counselling on oedema
11190,Counselling on oedema not done
11191,LiveBirths
11192,lmnp date
11193,Counselling on caffeine
11194,Counselling on caffeine not done
11195,Counselling on tobacco
11196,Counselling on tobacco not done
11197,Counselling on second hand smoke
11198,Counselling on second hand smoke not done
11199,tt1Date
11200,tt2Date
11201,Counselling conducted on condom use
11202,tt3Date
11203,tt4Date
11204,Counselling on condom use not done
11205,tt5Date
11206,Counselling conducted on alcohol/substance
11207,Counselling on alcohol/substance not done
11208,Counselling on health eating and keeping physically active was not done
11174,Counselling on pharmacological treatment not done
11209,Counselling on  varicose veins and  oedema
11210,Counselling on  varicose veins and oedema not done
11211,Blood stained
11212,Meconium stained
11213,Offensive smell
11214,Nil
11215,-4
11216,-3
11217,-2
11218,-1
11219,0
11220,cervix dilation
11221,Severity of contractions
11222,No contractions
11223,Strong
11224,woman urinated
11225,amount of urine
11226,color of urine
11227,Odour
11228,Fully dilated
11229,Time fully dilated
11230,Baby
11231,referring mother
11232,Danger sign present
11233,Antepartum haemorrhage
11234,Perineal tear
11236,Placenta abruption
11237,treatment given before referral
11238,Under weight
11239,Congenital abnormalities
11240,treatment given to baby before referral
11241,Time of referral
11242,Date of referral
11243,referral Provider
11244,Phone number for provider
11245,Pre-gestation weight
11246,Repeated systolic blood pressure
11247,Repeated diastolic blood pressure
11248,Exam not done
11249,Normal exam
11250,Vitals
11251,Slow breathing
11252,Wheezing
11253,No severe pre-eclampsia
11254,Visual disturbance
11255,Epigastric pain symptom
11256,Dizziness symptom
11257,Pallor?
11258,Breast exam
11259,Preterm
11260,Other reason
11261,Nodule
11262,Discharge
11263,Flushing
11264,Local pain
11265,Increased temperature
11266,Cervical exam
11267,Vaginal inspection
11268,Evidence of amniotic fluid
11269,Genital pain
11270,Papules
11271,Oedema types
11272,Pitting ankle oedema
11273,Leg swelling
11274,Oedema of the hands and feet
11275,Pitting lower back oedema
11276,Oedema severity
11277,++++
11278,Symphysis-fundal height
11279,Number of fetuses
11280,Fetal heartbeat
11281,Repeated fetal rate
11282,Fetal presentation
11283,Unknown presentation
11284,Pelvic
11285,Injury present
11286,Traumatic injury
11288,Clinical enquiry
11289,Reason not done
11290,Client referred
11291,Trained provider unavailable
11292,Safe space unavailable
11293,Confidentiality not assured
11294,Physical violence (IPV)
11295,Sexual violence
11296,Psychological abuse
11297,Ultrasound scan status
11298,Scan required
11299,Scan ordered
11300,Scan conducted
11301,Scan date
11302,Machine not functioning
11303,Technician not available
11304,Normal level
11305,Reduced level
11306,Increased level
11307,Placenta location
11308,Praevia
11309,Low
11310,Right side
11311,Left side
11312,Fundal
11313,Urine test staus
11314,Test conducted
11315,Test ordered
11316,Test not done
11317,Urine test
11318,Midstream urine culture
11319,Midstream urine gram-staining
11320,Urine test date
11321,Midstream urine culture result
11322,Positive-Group B Streptococcus
11323,Midstream urine gram-staining result'
11324,Nitrites dipstick test result
11325,Leukocytes dipstick test result
11326,Protein dipstick test result
11327,Glucose dipstick test result
11328,TB screening status
11329,Screening conducted
11330,Screening ordered
11331,Screening not done
11332,TB screening results
11333,Inconclusive
11334,Screening date
11335,Sputum smear not available
11336,Sputum culture not available
11337,GeneXpert machine not available
11338,X-ray machine not available
11339,No sputum testing supplies available
11340,Medical follow up
11341,Taking Calcium Suppliments
11342,Side-effects from calcium supplements
11343,Taking iron and folic acid tablets
11344,Side-effects from iron and folic acid supplements
11345,Taking aspirin tablets
11346,Taking vitamin A supplements
11347,Taking penicillin treatment
11348,High caffeine intake
11349,Tobacco use
11350,Condom use
11351,Alcohol use
11352,No persistent behaviours
11353,Persistent Symptom
11354,Breathing difficulty
11355,Leg cramps
11356,Pain-Leg
11357,Physiological symptom
11358,Abnormal pulse rate
11359,Pain - Low back
11360,Ongoing stress
11361,Injury to abdomen
11362,Partner's intrusive during consultations
11363,Misuse of alcohol
11364,Unspecified Harmful Behaviours
11365,Thoughts of self-harm
11366,Unwanted pregnancies
11367,Misuse of drugs
11368,Fetal movement
11369,Poor fetal movement
11370,Baby general condition at birth
11371,Live full term
11372,Live preterm
11373,Macerated stillbirth
11374,Fresh stillbirth
11375,First name
11376,Last name
11377,Apgar score at 1 minute
11378,Apgar score at 5 minutes
11379,Circumference
11380,Tetracycline eye ointment given
11381,Resuscitation attempt
11382,Type of resuscitation
11383,Drying only
11384,Clearing airway
11385,Bag and mask
11386,Management to newborn
11387,Kangaroo mother care
11388,Oxytocin 10 UI given
11389,Vitamin K given
11390,Home
11391,Mode of delivery
11393,Vacuum Extraction (VE)
11394,Breech (BR)
11395,Skilled health worker (Nurse midwife/community midwife assistant/medical assistant/clinical technician/medical doctor
11396,Unskilled (Patient attendant/ ward attendant/ health surveillance assistant/other/none
11397,Traditional birth attendant (TBA)
11398,Estimated blood loss
11399,Obstetric complications
11400,Obstetric care
11401,Oxytocin/cabitocin/tranexamic acid
11402,Anticonvulsants
11403,Manual removal of placenta
11404,Non-pneumatic Anti-shock Garment (NASG)
11405,Manual Removal of Retained Products of Conception (MRPOC)
11406,Evacuation
11407,Misoprostol
11408,hep3Date
11409,Other complications
11410,Controlled cord traction
11411,Manual removal
11412,Other mode of delivery notes
11413,Placenta
11414,Complete
11415,Placenta weight
11416,Cord weight
11417,Cord insertion
11418,Central
11419,Number of vessels
11420,Placenta condition
11421,Healthy
11422,Unhealthy
11423,Placenta abnormalities
11424,Intact
11425,Tears
11426,Lacerations
11427,Other perineum condition
11428,Repair done for Tears/Episiotomy
11429,Respiration rate
11430,Cord bleeding
11431,Breast feeding in the first hour of birth
11432,Skin to skin contact with the mother
11433,Delayed bathing
11434,Delayed cord cutting
11435,Time for postnatal check
11436,Immediately after delivery
11437,1 hour after delivery
11438,Involuted
11439,Odour of urine
11440,IMMUNIZATION Program
11441,Sepsi
11443,Altered consciousness
11446,Mouth sores
11447,Enlarged lymph nodes on neck
11448,Enlarged lymph nodes on armpits
11449,Enlarged lymph nodes on groin
11450,Patches or nodes on neck
11451,Patches or nodes on armpits
11452,Patches or nodes on groin
11453,Ks stage T0
11454,Ks stage T1
11444,Central nervous system
11442,Unable to drink or feed
11455,Home or TBA
11456,MD/CO/MA/Nurse midwife/CMA
11457,PA/WA/HSA/Other/None
11458,Outcome of the delivery
11459,Type of still birth
11460,Other complications notes
11461,Past pregnancy problems
11462,Other problems
11463,Other problems notes
11464,Has the woman started ART treatment
11465,ART clinic registration number
11466,Severe vomiting
11467,Other danger signs
11468,Uterus
11469,Other danger signs notes
11470,Sub-involuted
11471,Status of uterus notes
11472,Intervention given
11473,Interventions provided notes
11475,Other status
11476,Status of lochia notes
11477,Intervention for Lochia
11478,Intervention for Lochia notes
11479,Episiotomy/tear
11480,Condition of episiotomy/tear
11481,Gaped
11482,Infected
11483,Infected and gaped
11484,Intervention on episiotomy/tear
11485,Intervention on tear/episiotomy notes
11486,Postnatal complications
11487,Breast engorgement
11488,Other postnatal complications notes
11489,Interventions for complications
11490,Intervention on complications notes
11491,Non exclusive
11492,Not breastfeeding
11493,Full name of the baby
11494,Current weight
11495,Prematurity/Kangaroo
11496,Birth condition
11497,Is the visit within
11498,48 hrs before discharge'
11499,2-7 days
11500,8-42 days
11501,Immunisation given
11502,Date BCG given
11503,Date polio given
11504,Tetracycline eye ointment
11505,Cord care
11506,Not able to feed
11507,Fever (>37.5C)
11508,Chest in-drawing
11509,Fast breathing
11510,Signs of cord infection
11511,Intervention notes
11512,Nevirapine given
11513,Cotrimoxazole prophylaxis
11514,Reason for ending PNC
11515,Refer
11516,Discharge home
11517,Death mother
11518,Discharged alive
11519,Referred out
11520,Death
11521,Postpartum family planning counselling
11522,Postpartum family planning methods provided
11523,Postpartum family planning method
11524,IUCD
11525,BTL
11526,Cause of death notes
11527,Status of the mother
11528,Postnatal check period
11529,Up to 48 hrs or before discharge
11530,3-7 days
11531,Intervention on uterus problem
11532,Intervention provided notes
11474,Status of lochia
11533,Intervention on lochia
11534,Intervention on lochia notes
11535,Intervention on condition of episiotomy/tear
11536,Vitamin A supplementation
11537,Counselling on family planning
11538,Intrauterine contraceptive device
11539,Y7
11540,Postnatal visit period
11541,Type of immunisation the baby received
11542,Intervention on danger signs
11543,Intervention on danger signs notes
11544,Nevirapine started
11545,Neverapine not started notes
11235,Obstructed or prolonged labour
11392,Spontaneous Vertex Delivery
11546,Other mode of delivery
11547,New HIV status
11048,Preterm labour
11548,Discharge status of woman
11549,closing labour and delivery
11550,Wrong entry
11551,Rash on Arms or Legs or Trunk
11552,Vomiting or Abdnominal Pain
11553,Fever or Night sweats
11554,Weightloss or Failure to thrive
11555,Continue with AHD
11556,Removal of ovarian cyst
11557,SVD
11558,past pregnancies complications
11559,Auto-immune desease
11560,Diabetes Type 1
11561,Diabetes Type 2
11562, Gynae Cancer
11563,Mental illness
11564,HIV negative
11565,Serum crAg result
11566,Serum crAg test date
11567,CSF CrAg
11568,FASH
11569,Cryptococcal Meningitis (CM) results from the last six months available
11570,TB results from last six months available
11571,TB Test location
11572,Serum crAg test location
11573,Category III TB case
11574,Best verbal response
11575,Eye opening response
11576,Best motor response
11577,cesareanSec
11578,cesarean
11579,Vacuum
11580,Breach
11581,AHD Symptom
11582,CSF CrAg test date
11583,CSF CrAg test location
11584,CSF CrAg test result
11585,Results available today
11586,Serum Crag
11587,Unspecified Diabetes
11588,Immunizations
11589,At birth
11590,6 weeks
11591,10 weeks 
11592,14 weeks
11593,5 months
11594,6 months
11595,7 months
11596,9 months
11597,15 months
11598,22 months
11599,9 years
11600,12 years above
11601,15 years
11602,18 years above
11603,BCG
11605,OPV1
11606,OPV
11607,Pentavalent
11608,Rota
11609,MV
11610,MR
11611,TCV
11612,HPV
11614,Td
11616,Janssen
11617,Pneumococcal polysaccharide vaccine
11618,Malaria vaccine 
11619,Vitamin A Vaccine
11620,IPV
11621,Measles rubella
11622,Female only immunizations
11623,Spontaneously
11624,To speech
11625,To pain
11626,No response
11627,"Oriented to time, place and person"
11628,Confused
11629,Inappropriate words
11630,Incomprehensible sounds
11631,Obeys commands
11632,Moves to localised pain
11633,Flexion withdrawal from pain
11634,Abnormal flexion (decorticate)
11635,Abnormal extension (decerebrate)
11636,Directed eye movements
11637,Not directed
11638,Appropriate cry
11639,Inappropriate cry or moan
11640,No cry
11641,Localizes pain
11642,Withdraws from pain
11643,Non specific or no response
11644,CSF results available today
11645,AHD entry classification
11646,Children less than 5 years
11647,High viral load
11648,CM treatment start date
11649,CM treatment duration
11650,CD4 testing method
11651,PIMA
11652,VISITECT
11653,Cryptococcal Meningitis status
11654,Shivering
11655,Abdominal cramps
11656,Abnormal bizzarre behaviour
11657,Aphasia (Unable to talk)
11658,Bad breath
11659,Blocked catheter
11660,Body pain
11661,Difficulties in defecation
11662,Difficulties in swallowing
11663,Three doses
11664,Four doses
11665,Number of tetanus doses
11666,Chest pains
11667,Chest swelling
11668,Chest tightnessa
11669,Convulsion/seizure
11670,Difficulty in walking difficulty
11671,Difficulty sleeping
11672,Dog bite
11673,Ear discharge
11674,Ear injury
11675,Ear pain
11676,Earache
11677,Electrical Injury
11678,Excessive drooling
11679,Excessive urination
11680,Eye Injury
11681,Facial swelling
11682,Fainting/syncope/collapse
11684,Foot swelling
11685,Foreign body ear
11686,Foreign body eye
11687,Foreign body nose
11688,Foreign body oesophageal or oral
11689,Foreign body rectum
11690,Foreign body respiratory
11691,Foreign body throat
11692,Foreign body vagina
11693,General body swelling
11694,General body weakness
11695,Genital Injury 
11696,Genital lesion
11697,Groin swelling 
11698,Haemoptysis (Coughing blood)
11699,Hand swelling
11700,Head swelling
11701,Heart palpitations
11702,Heavy menstruation
11703,Hiccups
11704,Injury lower extremity
11705,Injury neck
11706,Itchy eyes
11707,Joint swelling 
11708,Loose tools
11709,Loss of hearing
11710,Loss of sight
11711,Muscle Cramps
11712,Nasal congestion
11713,Nasal injury
11714,Neck pain
11715,Neck stiffness
11716,Nose bleeding
11717,Nose injury
11718,Not passing flatus
11719,Not passing stools
11720,Numbness in limbs
11721,Offensive vaginal discharges
11722,Pain leg
11723,Pain on passing stools
11724,Painful eye
11725,Painful groin
11726,Painful leg
11727,Painful swallowing
11728,Penile discharge
11729,Penile swelling 
11730,Peri orbital swelling 
11731,Photophobia
11732,Postoperative complication
11733,Prolonged menstruation
11734,Pruritus (Itching)
11735,Rectal injury
11736,Rectal Pain
11737,Redness of eyes
11738,Reduced urine output
11739,Ringing in the ears
11740,Scrotal Pain
11741,Shivering 
11742,Shoulder Pain 
11743,Skin discolouration
11744,Sting Bee
11745,Sting other
11746,Sting Scorpion
11747,Sting Wasp
11748,Suture removal
11749,Swelling of lower limbs 
11750,Tearing
11751,Thigh swelling
11752,Unable to see
11753,Upper extremity injury
11754,Vomiting 
11755,Vomiting blood
11756,Wound discharge
11757,Yellowing of the eyes
11758,Yellowish in palms
11759,Protected at birth
11760,>3 doses of TdV in past 5 years
11761,1-4 doses of TdV in the past
11762,Tdv not received
11763,Batch Number
11764,How many doses of Tdv did the mother receive?
11765,Referral for urgent care
11766,Referral for screening including diagnostics
11767,Referral for other general services
11768,Any treatment given before referral
11769,Date scheduled referral
11770,Time scheduled referral
11771,Location of referral
11772,Date referral was made
11773,Time referral made
11774,Provider’s facility
11775,Provider phone number
11776,Referral notes
11777,Client history summary
11778,ANC pregnancy outcome
11779,In labour
11780,Live birth
11781,Stillbirth
11782,Miscarriage
11783,Moved away
11784,False pregnancy
11785,Other outcome
11786,Pregnancy outcome notes
11787,Client record will no longer be  viewed
11788,Health-care facility
11789,Preterm birth
11790,C-section
10806,Urethral meatus abnormal
11791,Other genital abnormalities
11792,Rectally
11793,Intravenous (IV)
11794,Intradermal
11795,Intramuscular (IM)
11796,Sublingual
11797,Buccal
11798,Subcutaneous
11799,Intraosseous
11800,Other method of prescription
11801,Badaquiline
11802,Cenfixine
11803,Johnson & Johnson
11804,24 months
11805,36 Month
11806,59 Month
11808,45 Years
887,Blood sugar
11809,OPV2
11810,OPV3
11815,PCV2
11816,PCV3
11818,Rota 2
11820,MV2
11821,MV3
11822,MV4
11824,MR2
11826,HPV2
11827,both gender immunizations
11828,Nitrite
11829,Leukocytes
11830,Immunization window period
11831,Immunization milestones
11832,Vaccine adverse effects  
11833,Screaming
11834,Under five immunizations  
11812,DPT-HepB-Hib2
11813,HepB-Hib3
11835,1 year
11837,2 years
11839,3 years
11843,5 years
11844,Vit A
11845,Closest Landmark
11841,4 years
11836,18 months
11838,30 months
11840,42 months
11842,54 months
11807,14 Years
11615,AstraZeneca Covid 19
11846,Bacteria abscesses
11847,Severe local reaction
11848,High fever > 38*c
11850,Significant Disability
11851,Birth  Defect
11852,Toxic Shock syndrome
11853,Ultrasound scan required
11854,Ultrasound scan ordered
11855,Ultrasound scan conducted
11856,Ultrasound scan not done
11857,Normal amniotic fluid level
11858,Reduced amniotic fluid level
11859,Increased amniotic fluid level
11860,Counselling  conducted on increasingly daily energy and protein supplementation
11861,Reason counselling on increasing energy and protein dietary supplementation was not done
11862,Other tobacco not done notes
11863,Other second hand smoke not done notes
11864,Other condom use not done notes
11865,Other alcohol/substance not done
11866,Counselling on leg cramps
11867,Counselling on leg cramps not done
11868,Reduced or poor fetal movement
11869,Condom use during sex
11870,Taking Calcium Supplements
11871,Taking iron and folic acid (IFA) tablets
11872,Taking penicillin treatment for syphilis
11873,Antivirals
11874,Height
11875,Describe the intervention
11876,Time and date of delivery
11604,bOPV
11811,DTP-HepB-Hib vac
11817,Rota_liq
11814,PCV13
11613,Pfizer-BioNTech COVID-19 vaccine
11819,RTS
11823,MR vaccine
11825,HPV vaccine 4-valent
11877,114 months
11878,180.9 months
11879,186 months
11880,20 years
11881,PNC program
11882,Labour and delivery program
11883,Minor AEFIs
11884,Serious AEFIs
11885,Seriousness of adverse effects
11886,Hospitalization
11887,Investigation needed
11888,Adverse effects outcome
11889,Recovering
11890,Recovered with sequelae
11891,Not Recovered
11894,AEFIs Report
11895,SKILLED HEALTH WORKER
11896,UNSKILLED HEALTH WORKER
11897,No complications
11898,Manual Removal of Retained Products of Conception
11899,Other Care
11900,Date of labour onset
11901,Time of labour onset
11902,Date membranes ruptured
11903,Time membranes ruptured
11904,Amount of bleeding 
11905,Number of ANC visits
11906,Last HB result
11907,2nd trimester 
11908,3rd trimester
11909,Vdrl positive
11910,Vdrl unknown
11911,Vdrl negative
11912,Disturbed
11913,State of cervix
11914,OPD visit number
11915,Not effaced
11916,Loosely applied
11917,Well applied
11918,Not applied
11919,Warm and moist
11920,Present
11921,Soft
11922,Hot and dry 
11923,Hot and moist 
11924,Not felt
11925,Presenting
11926,Prolapsed
11927,Buttocks
11928,Shape of brim
11929, Sacral promotory
11930,Sacrospinous ligaments
11931,Ischial spines
11932,Sub-pubic arch
11933,Intertuberous diameter
11934,Conclusion about pelvis
11935,Anticipated course of labour and delivery
11936,Hydration status
11937,Palmer pallor
11938,Haemoglobin low
11939,Bladder
11940,What is the reason for coming to the facility
11941,Labour onset type
11942,Membranes ruptured
11943,Has she had food in 4 hours
11944,Homemade medicines taken
11945,Reason for closing labour and delivery record
11946,Who is being referred
11947,Reason for referring mother
11948,Any other treatment given before referral
11949,Reason for referring baby
11950,Any other treatment given to baby before referral
11951,Provider who made referral
11952,Reason behaviour counselling not done 
11953,Behaviour counselling
11954,Diet counselling
11955,Reason any diet counselling was not done
11956,Counselling  conducted on lifestyle 
11957,Counselling  conducted on the use of wheat bran and other fibre supplements
11958,Reason any physiological counselling was not done
11959,Counselling conducted on the risks of severe hypertension
11960,Counselling on gestational diabetes mellitus (GDM) 
11961,Reason clinical counselling not done
11962,Preventative counselling
11963,Physiological counselling
11964,PrEp for HIV prevention provided
11965,Counselling to immediately go to hospital if severe danger signs are present
11966,Counselling conducted on birth preparedness and complications 
11967,Side-effects from Penicillin
11968,Side-effects from Aspirin supplements
11969,Side-effects from Vitamin A supplements
11970,Persistent behaviour
11971,Exposure to second-hand smoke
11972,Action for danger signs
11973,Pica
11974,Types of vaginal examination
11975,Digital exam
11976,Action on pallor
11977,Presence of oedema
11978,Facial oedema
11979,Number of fetuses known
11980,Physiological violence
11981,Stalking
11982,Counselling on fluid intake
11983,Clinical counselling
11984,Counseling conducted on the risks of severe hypertension
11985,Counselling on HIV positive
11986,Counselling on gestational diabetes mellitus (GDM)
11987,Counselling on anaemia conducted
11988,Counseling on ANC contact schedule
